Date,SPY B&H,EW 1/N,Static MVP,Static TPF,VIX-MVP,VIX-TPF,HMM-MVP,HMM-TPF,GMM-MVP,GMM-TPF,Ensemble-MVP,Ensemble-TPF
2007-03-21,0.016128757631315143,0.014487235685892007,0.010030946843711105,0.011434509284193187,0.010121948495465558,0.011402562912296804,0.010195257450078763,0.011714230154680526,0.01120018509137204,0.013323699182260187,0.010225900682905463,0.013790144415626765
2007-03-22,-0.0009633209688153403,0.0011150788912891656,0.0037385533637148967,-0.0014766603608869881,0.003869829539781719,-0.001819259724676336,0.0035306360039090564,-0.0020831024047379383,0.003439035153225752,0.003282442074153835,0.0036264511589994526,-0.0030538759014055047
2007-03-23,0.0012704537793698692,0.001591677997462011,0.0007185659811793846,0.004540649616697986,0.0009608762748756548,0.004486787684900367,0.0011527438486593755,0.003977070400636672,0.0006050961722985611,0.004748129490051007,0.0011871546099711705,0.0034868731081048668
2007-03-26,-0.001521878052555828,-0.000675772716245883,-0.0029998574157156822,0.004266179007325868,-0.0028990206613631764,0.004523084194782878,-0.0024339436624751234,0.0035291320776324963,-0.0016134679806057391,0.0004071331494481939,-0.0025403740716970127,0.002232475755916529
2007-03-27,-0.0025727305223099232,-0.00452406038726595,-0.004745293019202686,-0.0023925454895029202,-0.004562226301614404,-0.003267112720781277,-0.004397356596939163,-0.004372516223853928,-0.004627614089998685,-0.0023112483224455435,-0.004397453778507267,-0.004769231557084528
2007-03-28,-0.007501033533465443,-0.007362300226369701,-0.0034269728419705557,-0.0027900048575626797,-0.0032511461928861236,-0.0035311978726167053,-0.003198853761292151,-0.004918391726435828,-0.00447131489966151,-0.004121714053932519,-0.003212008489866981,-0.00645344315344389
2007-03-29,0.0008627659568924326,0.004204399667653278,0.005168248515552082,0.00569718963430093,0.005226115991797369,0.0058739457275773415,0.0052505268157697965,0.005761510153126197,0.0048464570459438245,0.003744443947830547,0.00521755083240266,0.00566594905526113
2007-03-30,1.6811595586898036e-05,-0.0021676356553406192,-0.0008082026970635772,-0.009576659129024856,-0.0010851859569291798,-0.00845804041002154,-0.0016711723734409375,-0.006167475962499043,-0.0020948094918599243,-0.007773869562266455,-0.001610554121751886,-0.004709115723150659
2007-04-02,0.0009312626118189314,0.004472932992706043,0.006582697775512664,0.02169289322485201,0.0068993151845224655,0.019485218960745468,0.007955192830527376,0.0155790891468878,0.007350526915824782,0.013479044942848453,0.0077535041264273075,0.010967482486614418
2007-04-03,0.010510513337563827,0.008182662798403618,0.00656641240392469,0.0017332088264637665,0.006386052117948021,0.0026095554920987675,0.006061670236251213,0.004433273072465391,0.0069899291569750395,0.004159062916183824,0.00610254938755542,0.005810219318897699
2007-04-04,0.0009182538347069118,0.0007152984136338187,0.003011013728833363,-0.004186430344170409,0.0028518402885869716,-0.003633141890641904,0.002396922084182393,-0.0029087107116505437,0.001962864004875185,-0.0033110699861382564,0.0024177541054105993,-0.0024651419559255034
2007-04-05,0.002512975689818323,0.0036502236507856512,0.003905243522273139,0.0038166899748389846,0.003858443917029643,0.0032874272516709812,0.003896338298541867,0.0032467521526448606,0.004569457803401216,0.004320471071047195,0.003877323731884633,0.002539477941743143
2007-04-09,0.0011920224089735224,0.0014027232074440706,-0.0005071385518887715,0.007150094055238381,-0.00043577332335658427,0.008161128931296167,7.518929486273915e-05,0.005355712438111445,0.0001615391813736391,0.002553721916319283,-0.00012494906810240532,0.00605397663598481
2007-04-10,0.0009825732955580143,0.0015645736074650827,0.003138696077171189,5.0070782903003095e-05,0.0032209095590345115,-0.0014018380799647797,0.0030375443909816794,-0.0004535256740419149,0.0028888770142618003,0.002174156417570345,0.0031616728121898817,-0.0009224979031667307
2007-04-11,-0.0042818201337697735,-0.00611225838653725,-0.005536685042456911,-0.0026350060354747283,-0.005481485498884548,-0.002887795451659827,-0.005301956222708856,-0.00431118674566112,-0.005172528591489152,-0.003950353563810837,-0.005382236785552976,-0.004119072311827322
2007-04-12,0.0042399390456339696,0.006443054932416355,0.0032216291613248326,-0.004603440479228677,0.0033070191402415202,-0.002908227371096084,0.0027782500137226735,-0.0005743055360407396,0.004668149103628045,0.0046882802852298445,0.0028951042567483968,-0.0006161516928556752
2007-04-13,0.0043589452734288155,0.00268637841348232,0.005465456353835716,-0.0004390139477700173,0.005069476893474229,-0.00011012228496109404,0.004889702252573705,0.0011367891321365387,0.005190657109326458,-0.0002186048677554722,0.004829241122586406,0.0009808482525869595
2007-04-16,0.009258274919432048,0.009493367476269086,0.004693626309263158,0.005683258352784516,0.004724670058861019,0.006633933532539681,0.0048035469779878414,0.00579719915295123,0.005904764929147182,0.0066875633883950025,0.004716114126196437,0.00615805442111113
2007-04-17,0.0024616924850703274,0.000651421824700109,0.006229966316862491,0.004435101536057767,0.005941288946358426,0.0026307605636592493,0.005883062070656737,0.003452267174188046,0.0045033398293502025,0.0007549330946694272,0.005917331992728067,0.0029267127975043062
2007-04-18,0.0010306608164456963,0.0005251327821349289,-0.0005901161019733019,0.007072090130417649,-0.0004412834665718565,0.00544792400394998,9.947305915222836e-06,0.0017731326861114601,0.00024489797967226675,0.0031733544134959287,-0.00016373531570610924,0.0020830144394800468
2007-04-19,-0.00046341386780979546,-0.0027692963085697107,0.0003668091929816434,-0.00502924799339437,4.3161994275339804e-05,-0.0048722169759584655,-0.00027878740730187697,-0.0030508183082357926,-0.0007640416352529107,-0.004137056176784578,-0.00025148306002541003,-0.0033581807462675904
2007-04-20,0.009204224505625812,0.008547955691167944,0.007447390188646117,0.0075358022389308416,0.0076422128727337705,0.007864324408765234,0.007601359958638852,0.008412457131239956,0.007653367938124913,0.009265653763488582,0.007693987452929174,0.00839172790624877
2007-04-23,-0.0039668049185162205,0.00027661310737899777,0.00011843923808772432,0.007237390917358368,0.0003145451795943069,0.0062513817942770385,0.0007312706371105301,0.0028642075618952926,0.0011022750731913135,0.004492436182977341,0.0005717758160577433,0.003250254952088353
2007-04-24,0.0002132145129192835,-0.0006902161956209861,0.00058810162717049,0.006946332906434625,0.0005956298294782233,0.0055041132634303346,0.001046624497989964,0.0026287633184109687,0.0005561267995355107,0.0013539095920971202,0.0008863725202222848,0.0028235686163833235
2007-04-25,0.008948752887471793,0.009422547685398528,0.004338493309547723,0.002649366556405663,0.00463652420929701,0.004313063562888457,0.004418441511583389,0.00559193070477633,0.0052597403231479,0.008311545326599822,0.004551472183683974,0.005724345236580474
2007-04-26,0.0009458219730006401,-0.0011371370590820874,-0.0025914421825141676,-0.0035063156981756894,-0.0025866208796631648,-0.0036012919490584125,-0.002628075847006069,-0.0038457858582014717,-0.0019667815668181414,-0.0020781410999505963,-0.0026535805323598155,-0.0038160407450119624
2007-04-27,-0.0009921683378987293,-0.0015207441181479345,-0.0033559213803095807,-0.008525959293120468,-0.00315805404256611,-0.007554352108183677,-0.0036919966014240142,-0.005267186298111639,-0.0031757477522740825,-0.0005890219014408023,-0.0034980345113276444,-0.005477063290076717
2007-04-30,-0.008514766236785667,-0.00921679087173287,-0.004056493343750194,-0.004021601462038809,-0.004319270819782852,-0.005899495673452553,-0.004195200823715717,-0.006482752223430242,-0.005262144260212983,-0.008612593972870073,-0.004264753535336092,-0.00679078386145318
2007-05-01,0.002370660053446897,0.0022951898471492054,-0.00038545108597907237,0.00794143021756136,-7.861586310700653e-05,0.006365765185229177,0.00039298692450535027,0.0019681541943191703,0.0015671414721541857,0.0061603767241398735,0.00020190531501290319,0.0024271332601495193
2007-05-02,0.005645977370368863,0.006454367109080397,0.0027892463673115627,0.005273892241734553,0.0029356503041011034,0.006098447690999967,0.003085386532076454,0.004763619393211208,0.004396315826785319,0.006422002964918252,0.003001142570523388,0.005194180984365163
2007-05-03,0.005213635017249615,0.004280403718218744,0.0024820746856960034,-0.001373782731044282,0.0025733408756895863,-0.0007938622679827331,0.0022551083681558557,0.0009417550797291848,0.002274343944077241,0.0029649164936290887,0.002387925845626495,0.0007438474410787376
2007-05-04,0.0035954348821307454,0.002312539666175599,0.0009840389234112908,-0.002086901462679572,0.0008433802534621126,-0.0006985383990457697,0.0007049742178681035,0.0003801111720246497,0.0011819791468422353,-0.0005226489822923007,0.0006940729552592506,0.0004833471727486475
2007-05-07,1.0844169751888876e-05,0.0036235053431326867,0.003271636118262777,0.011621434582974108,0.003417636209823723,0.011788449836077465,0.003946874474658655,0.008676181280407962,0.0037385126451584885,0.006827411060434688,0.0037715702156423084,0.009245015700385047
2007-05-08,-0.001514251122863263,-0.0021096740044173378,-0.005622156571376135,-0.004587752997621916,-0.005527701155704096,-0.004022187306322881,-0.005438947268237813,-0.0041665931262012245,-0.0046950978508687406,-0.0023032662498820807,-0.005463009040907699,-0.003642770606689352
2007-05-09,0.0025284218381037733,0.0022601026236538247,0.001633790286759119,0.0008005920605159649,0.0015580818883952797,0.0009519713082825024,0.0015236366345843218,0.0013729373525949273,0.001765374687674305,0.0011071150730262728,0.001519892869764239,0.0019423081811677705
2007-05-10,-0.0106949141198017,-0.012110485677495291,-0.010609781357989586,-0.011212026684586297,-0.010206926181335832,-0.011496070867583214,-0.010389115864154483,-0.010889655719973959,-0.01145478685734026,-0.01001643768112566,-0.010281018015348128,-0.012213733376271081
2007-05-11,0.008334060021900559,0.008545576710847248,0.0034554014178590285,0.0044669020845183,0.003843945670594389,0.0054022640124486675,0.00389830030154479,0.005356913959260983,0.004832537624687171,0.008647416428724785,0.003940276190134461,0.006459834702059507
2007-05-14,-0.0023768318774484327,-0.0019346874060747457,-0.0016098158014789955,0.0032729951275276975,-0.0018166258962067827,0.003189866080446572,-0.0014507512736190245,0.0008293626775753762,-0.0012437385748004424,-0.0002157610822692594,-0.0015923452307278463,0.0006942645108288437
2007-05-15,7.996117317436951e-05,0.001550003533182105,0.003929509311200102,0.004513510064180075,0.004149017188722527,0.005331541663209118,0.004100891084686519,0.005524055457016232,0.003100847110253525,0.003761858880539749,0.004153526420706,0.004280520557844036
2007-05-16,0.006634433069340671,0.006465160348274866,0.008684168795448926,0.0031387984469867405,0.008540463882649554,0.0023015851340687345,0.008194590447670002,0.004251582358070553,0.007748770662170859,0.003468040609330699,0.008292326172039188,0.004636521901273795
2007-05-17,-0.0021661001137188857,5.792707491611904e-05,-0.002803874226547832,-0.0026923043680644795,-0.0023075009344009434,-0.002303815644730055,-0.0023452516823382168,-0.0020815276294807636,-0.001541441037198159,0.0021315885399640195,-0.002258377104226354,-0.0026481279927679847
2007-05-18,0.00850057659500085,0.005373270373757378,0.005805647138794787,0.005058991790912255,0.005890672083343326,0.004996959041468159,0.0058172371288473385,0.004961096688294606,0.005456129561512767,0.0033739276861193854,0.005884161380355315,0.00468068631280278
2007-05-21,-0.0007106908351409533,0.001804622315067905,-0.0035022326668632422,-0.0011960503263810946,-0.003453085460463741,-0.0012358765304497066,-0.0032159995890215496,-0.002197738055367794,-0.0012989327205627944,0.0029022031035162692,-0.0033025527296491565,-0.0013673447395374206
2007-05-22,-0.0009768157035846855,-0.0023496910904113426,7.760963418485813e-05,-0.0019165416244599472,-4.4415240438407026e-05,-0.002561701843299988,-0.00019124813209824598,-0.0019269298744724278,-0.0008758536736041748,-0.0033743807936102983,-0.00016148018657739463,-0.0019620983217727155
2007-05-23,-5.8047451563365376e-05,-0.0010279916030593746,-0.0036283814795562974,-0.013887995118303022,-0.0034028488280418846,-0.013529946919513874,-0.00404437640990766,-0.008753415086376958,-0.0028336681647862278,-0.004663974569137555,-0.003820212605138352,-0.00869488204756085
2007-05-24,-0.009283058050081727,-0.011062919921922819,-0.008132653163674673,-0.020753838131234402,-0.008163351011392496,-0.021361962429453624,-0.008996183936780066,-0.016040386805809353,-0.009375596098410294,-0.01621900061693466,-0.008735825307347527,-0.016620982716389412
2007-05-25,0.003973839817343403,0.005713261109805336,0.0030952548609394785,0.0001852989063157575,0.0036742782369249406,0.0016704231312102949,0.0033786481041258977,0.0037311650850921246,0.0032780018745436515,0.004978932270008014,0.0035629460208907358,0.003102424710379808
2007-05-29,0.0034335274062218084,0.0012690411698601004,0.002340680177448049,0.002470309716596226,0.0023737668266215393,0.0019795932707847947,0.002344653491794295,0.002007247440284765,0.001888723851063616,0.0026113053031085014,0.0023437410324681687,0.0019390690092707197
2007-05-30,0.007925021969545762,0.008522095439490247,0.004903385914883437,0.010793569398555117,0.005249486243830439,0.01214832673748824,0.005579864280519966,0.010098516698846607,0.005788838616311062,0.010272793114627626,0.005536025041250163,0.010490332440232347
2007-05-31,-0.0012247512432390088,0.001547663776113461,0.0016621120123794138,0.002400860521867818,0.0015775854837992056,0.0027273973157015494,0.0016340643413911172,0.0026832991659057064,0.001679403440049969,0.002279888072445472,0.001589611404524157,0.0018507790457539947
2007-06-01,0.004760001804596364,0.0037964241434930612,0.0015408249743715924,-0.004974149387259324,0.0019538972826047235,-0.0033343786032869155,0.0014595406014479449,0.00028529747771959327,0.0015356767095987503,0.0004673144279710709,0.00168189958015399,0.00015802794049063536
2007-06-04,-5.425526509802769e-05,0.0011214835489694451,0.0005034438714545388,-0.003823074135941411,0.0010318471905296461,-0.004304049169204708,0.0006613331479208543,-0.0025457984870662638,0.0006176145117971409,0.0007951881029079152,0.0008718983658470749,-0.0032191909006866444
2007-06-05,-0.0041523983701664624,-0.005461324943589898,-0.006589869326126881,-0.012349808191302707,-0.006501439277247327,-0.012328346402529104,-0.0068576645684185495,-0.009768341737550177,-0.006302098317402504,-0.007767250082977772,-0.006735540443207616,-0.009869507118329639
2007-06-06,-0.010992783223929556,-0.011463146166431386,-0.009438303425341214,-0.015472417427469463,-0.009349771131482795,-0.015834513847184005,-0.00978266249481594,-0.013305927009044108,-0.01036844380707425,-0.013558894650560862,-0.009626517402051959,-0.013464201597383773
2007-06-07,-0.018394850809144946,-0.018670269893053378,-0.017259477665566188,-0.025992746718670977,-0.016755570852998593,-0.028773620491373907,-0.014305767488757368,-0.024426943861251035,-0.01462145868314643,-0.01462145868314643,-0.014305767488757368,-0.024426943861251035
2007-06-08,0.012744174413806524,0.00999100672495672,0.005532823984600749,0.00848992100125191,0.005569688121283624,0.010927733867086844,0.004723230481546094,0.009329541749193183,0.006261106799353447,0.006261106799353447,0.004723230481546094,0.009329541749193183
2007-06-11,0.0015372946521506844,0.0022980100251429204,0.005081088696308245,0.00662121108469649,0.005080487489291378,0.005662644805463421,0.004361274788783019,0.00473761881615921,0.00204169714474003,0.00204169714474003,0.004361274788783019,0.00473761881615921
2007-06-12,-0.011147649767315058,-0.01181163589007048,-0.010528504791652706,-0.013994042582861018,-0.010452170210252798,-0.01525884173165328,-0.008897422728604113,-0.012955631286433792,-0.008719190089924918,-0.008719190089924918,-0.008897422728604113,-0.012955631286433792
2007-06-13,0.014678424738257161,0.01593169940542439,0.010754828741179273,0.01732489790111995,0.010545786341757893,0.02072141899856831,0.008928430781106464,0.017625351185845482,0.011407920419595766,0.011407920419595766,0.008928430781106464,0.017625351185845482
