Date,SPY B&H,EW 1/N,Static MVP,Static TPF,VIX-MVP,VIX-TPF,HMM-MVP,HMM-TPF,ML-MVP,ML-TPF
2007-04-12,0.0042399390456339696,0.006443054932416355,0.003164097596402874,-0.0036937821314292556,0.0030186939547612933,-0.002846006387155038,0.00022945148900540237,-0.001718551788682637,0.0028736267359414634,0.0009183038709586922
2007-04-13,0.0043589452734288155,0.00268637841348232,0.00538631942364683,-0.00026252932459167364,0.005089626111380873,-9.805066825886139e-05,0.002341754991543467,-0.00029241924757958,0.005071667499686835,0.0031341657565808314
2007-04-16,0.009258274919432048,0.009493367476269086,0.00465734493813209,0.005614413848327968,0.0046809069742216325,0.006676798629716531,0.0025208411014723403,0.004799966744798593,0.004647527292106733,0.004674576082300742
2007-04-17,0.0024616924850703274,0.000651421824700109,0.00627942971503842,0.004435101536057768,0.005947689023517457,0.0025470440968126543,0.006726371327939343,0.0023320911559000204,0.006041652292240494,0.004448545281925625
2007-04-18,0.0010306608164456963,0.0005251327821349289,-0.00044845402680978333,0.00707209013041765,-0.0003895288890384317,0.005372567155239147,-0.0010001766842651814,0.0045123982664594725,-0.0003406167811327218,0.007002588225134589
2007-04-19,-0.00046341386780979546,-0.0027692963085697107,0.000210328391494179,-0.005029247993394371,-1.4373576177055431e-05,-0.004864931167917659,-3.493259278903778e-05,-0.005565690700573285,3.3406166108350586e-07,-0.00499542548608377
2007-04-20,0.009204224505625812,0.008547955691167944,0.007446998363590807,0.007535802238930843,0.00766324412535924,0.007879566935405173,0.0071103103933281495,0.007868778569906315,0.0076314198652599795,0.0075462524796743894
2007-04-23,-0.0039668049185162205,0.00027661310737899777,0.00024172094902120817,0.00723739091735837,0.0003589686610409608,0.006205633678302512,-0.0006460588363136643,0.005271194405455668,0.0003797140860159104,0.007173822375060548
2007-04-24,0.0002132145129192835,-0.0006902161956209861,0.000799803385515765,0.0069463329064346265,0.0006445226596780036,0.005437198231972295,0.00047326263101364033,0.004490330906510106,0.0007204899656142675,0.006891785417376247
2007-04-25,0.008948752887471793,0.009422547685398528,0.004200406753883063,0.0026493665564056635,0.004631940983828742,0.004390254535890004,0.003759812085831603,0.004442247867368019,0.004534853270354746,0.0026746149936879692
2007-04-26,0.0009458219730006401,-0.0011371370590820874,-0.0026334304562841376,-0.0035063156981756907,-0.0026119091556816637,-0.0036056985863181477,-0.003180955305223796,-0.002561899154554706,-0.002653310587409585,-0.0035109272119537432
2007-04-27,-0.0009921683378987293,-0.0015207441181479345,-0.003704798420836092,-0.00852595929312047,-0.003196065189760661,-0.007509272202594907,-0.0028360437201945168,-0.006107568552367201,-0.0032981696532812404,-0.008482739691548455
2007-04-30,-0.008514766236785667,-0.00921679087173287,-0.003931596763997832,-0.00402160146203881,-0.004320543657695429,-0.005986624808630508,-0.003261142455917721,-0.00454499722642955,-0.0042510869237763205,-0.00403419756371642
2007-05-01,0.002370660053446897,0.0022951898471492054,-0.0002733902067465979,0.007941430217561362,-3.4899693620449264e-05,0.006292658654114258,-0.0017329374177357385,0.006231788371221026,-4.6035540966157465e-05,0.007858612935379768
2007-05-02,0.005645977370368863,0.006454367109080397,0.002805126001918845,0.005273892241734553,0.0029344557783334926,0.006136704799821173,0.0011131273019234506,0.004876998644225375,0.0028913700439550977,0.005250012719160997
2007-05-03,0.005213635017249615,0.004280403718218744,0.002316708236628618,-0.0013737827310442822,0.002548365467784767,-0.0007669555508144041,0.002269209300609711,0.00012159213469513914,0.002482682944464891,-0.0013411375256725362
2007-05-04,0.0035954348821307454,0.002312539666175599,0.0009231950766496234,-0.002086901462679573,0.0007992555714034595,-0.0006341221649937138,-8.822770853293177e-05,-0.0016171416245837481,0.0007694881061604595,-0.0020656202449541366
2007-05-07,1.0844169751888876e-05,0.0036235053431326867,0.003485166030942211,0.01162143458297411,0.0034824745652139457,0.01179619888523901,0.0026405675594332293,0.008598996928624232,0.0035462657443149207,0.011564061732657135
2007-05-08,-0.001514251122863263,-0.0021096740044173378,-0.0057355986068548335,-0.004659734809160018,-0.005520168631106658,-0.003958615417228358,-0.005584078480287781,-0.003316464899724353,-0.005571116677804731,-0.004669361565030424
2007-05-09,0.0025284218381037733,0.0022601026236538247,0.0015914191110199686,0.0005200306739270606,0.0015506819209823986,0.0009950414826310277,0.0010943344180810515,0.0002789807916842401,0.0015452859265273687,0.0005277979807744952
2007-05-10,-0.0106949141198017,-0.012110485677495291,-0.010399411888840701,-0.010373938044212367,-0.010239838905755173,-0.011607962300110526,-0.006603177319533544,-0.009674579699290706,-0.010181310835210226,-0.010359432411471492
2007-05-11,0.008334060021900559,0.008545576710847248,0.0034872311097501247,0.004563362885310677,0.0039094158871138505,0.005485913511785364,0.0023713600382496013,0.00637155017145833,0.003801778670794213,0.0045570483306053835
2007-05-14,-0.0023768318774484327,-0.0019346874060747457,-0.0017651798829790507,0.0038341388877436095,-0.001823292954361468,0.003125623589855927,-0.0021954381359448223,0.00274157645050745,-0.0017925402945441924,0.0037839905285367266
2007-05-15,7.996117317436951e-05,0.001550003533182105,0.004102236945138648,0.00506654146069327,0.004199221254510367,0.005276555645939194,0.003051004454704602,0.004773686472420835,0.0031836607762204747,0.003505862800784147
2007-05-16,0.006634433069340671,0.006465160348274866,0.008507747105568996,0.002352150554761646,0.008517972270310604,0.0022750543216882723,0.00781975381259795,0.002902255426201184,0.007960184649098671,0.004051165119305717
2007-05-17,-0.0021661001137188857,5.792707491611904e-05,-0.002792581845804197,-0.0025610222156374676,-0.002286608854001156,-0.0023464408857080806,-0.0025668202402261077,-0.0020303632317461625,-0.001611462936701907,0.0029449809258353487
2007-05-18,0.00850057659500085,0.005373270373757378,0.0057859175176765065,0.005171532432570163,0.005901544669907369,0.005035142408875152,0.004756465093240434,0.0044096995029552595,0.005492394139431467,0.005604225161577133
2007-05-21,-0.0007106908351409533,0.001804622315067905,-0.003698413258650395,-0.001512028500579865,-0.0035173911139631717,-0.0013026074999823456,-0.0019832052587009444,-0.0005225548468872598,-0.0018568428671604845,0.0020198399144584515
2007-05-22,-0.0009768157035846855,-0.0023496910904113426,0.00010893886911554927,-0.0020334747307948274,-3.1519326777798107e-05,-0.002467156316433201,-0.0003573536304456713,-0.0028444863884686247,-0.0005752461233615642,-0.0035382284696509874
2007-05-23,-5.8047451563365376e-05,-0.0010279916030593746,-0.004027511522109664,-0.015593943793789528,-0.0034542300863153142,-0.01399861599506523,-0.003976890837830096,-0.010105042135449743,-0.002511268658135483,-0.004773002665917705
2007-05-24,-0.009283058050081727,-0.011062919921922819,-0.008430430332679146,-0.022411468172235785,-0.008183494527419892,-0.021636529601343598,-0.009691654418398015,-0.01892165357132103,-0.008579988041456578,-0.015970604987392972
2007-05-25,0.003973839817343403,0.005713261109805336,0.003192908920418723,0.00027627068281762477,0.0037348309831568864,0.0014109018712464083,0.003354695253907008,0.0027838547706716325,0.003640599825017402,0.005985306113647099
2007-05-29,0.0034335274062218084,0.0012690411698601004,0.0024830857846599367,0.002679138429035597,0.0024061439947457787,0.0021214899858052623,0.0030542840371315765,0.0015408429368220591,0.002124317905703816,0.0014555109250214747
2007-05-30,0.007925021969545762,0.008522095439490247,0.005121863623924499,0.011853104197093716,0.005294322896308768,0.012141103426188125,0.00549031092649574,0.011291149133656031,0.005534776898852723,0.011214078433757872
2007-05-31,-0.0012247512432390088,0.001547663776113461,0.0017033509372466732,0.002440681132378219,0.0015774375671147214,0.002674993842874227,0.0023316181643604694,0.0030158405372487564,0.0017262832011771308,0.0011652910092682122
2007-06-01,0.004760001804596364,0.0037964241434930612,0.0014711970199390689,-0.0055557786912646245,0.001981802266663509,-0.003781230694329024,0.0008848143866616039,-0.0010589426550665338,0.0020533789549265383,0.0013837313427403162
2007-06-04,-5.425526509802769e-05,0.0011214835489694451,0.000502697839180097,-0.003994651462698182,0.0010748634878926012,-0.0042534012167719844,0.00014030386434507234,-0.004210404150490912,0.0009556203386188854,0.002516111711187421
2007-06-05,-0.0041523983701664624,-0.005461324943589898,-0.006822083691717574,-0.013310560089361776,-0.0065327848665213085,-0.012558209778296395,-0.006668867633751312,-0.010581911438556453,-0.0061544950855280415,-0.007659992091988536
2007-06-06,-0.010992783223929556,-0.011463146166431386,-0.00950680354946204,-0.01606193776923683,-0.009335157146524773,-0.015904579551508674,-0.010337812705855254,-0.01506035391712416,-0.009917834250922632,-0.013027218890052025
2007-06-07,-0.018394850809144946,-0.018670269893053378,-0.0175394164919508,-0.03137944739452893,-0.017017626807864922,-0.03085703904360987,-0.018258879765365617,-0.028529487589510984,-0.01743334494035398,-0.022390341706383037
2007-06-08,0.012744174413806524,0.00999100672495672,0.005422936800586567,0.006888478698806969,0.005549347811430506,0.008141462130638924,0.0068148744111565475,0.009508139704493556,0.00614993745896698,0.007890850956199529
2007-06-11,0.0015372946521506844,0.0022980100251429204,0.0055386395005750065,0.0126941667807772,0.00534704134506784,0.010806266359202836,0.005244533230018555,0.007436808431332067,0.004585944328173939,0.007644056318223421
2007-06-12,-0.011147649767315058,-0.01181163589007048,-0.01064611016384963,-0.016452073055426848,-0.010580722885218637,-0.01623712445085126,-0.01131897203215334,-0.015248087200397387,-0.010638509763936276,-0.01398932416052279
2007-06-13,0.014678424738257161,0.01593169940542439,0.010472187514454532,0.019299772939007823,0.010615121016891693,0.01989542298331024,0.012291049999689553,0.01992757851377443,0.011722536653912832,0.019307354414253634
2007-06-14,0.006186994082771884,0.005906367837780032,0.002692364208266264,0.007485743283671636,0.002748967863455981,0.006296871530500778,0.003243627700538488,0.005703320291854699,0.00352441791456796,0.00295891842445102
2007-06-15,0.005497984954742501,0.007589182849847744,0.005496401063128574,0.010344153352901564,0.00530159244975418,0.012633124795370501,0.005980012270685606,0.009317587310919619,0.006074550307973294,0.006074550307973294
2007-06-18,-0.0013517062027439128,-0.002741567873354602,-0.005992019307375809,-0.0028709691136386563,-0.0058231694699307935,-0.0072758572589863,-0.005227186814753547,-0.003765127957584626,-0.005489467771449334,-0.005489467771449334
2007-06-19,0.0023027040158991687,0.001522063443116071,-0.003104600239483117,0.003231436367970522,-0.0033306999741950904,0.005729553208121878,-0.001221140791963829,0.0025021327789051598,-0.0017179145764343305,-0.0017179145764343305
2007-06-20,-0.014176835994797162,-0.012764220813326484,-0.008933428029199384,-0.016250339312018927,-0.008482711564561823,-0.021782217041346207,-0.009482266402214466,-0.014367126668838251,-0.00978709678168076,-0.00978709678168076
2007-06-21,0.0053616883527769525,0.004759975407590208,0.0036231847095201824,0.006392761494181519,0.0036803369013438804,0.00591792280095218,0.003199358970931304,0.0054070342152928216,0.0036959879703127264,0.0036959879703127264
2007-06-22,-0.009635760922963482,-0.010123509107866812,-0.01060871723266873,-0.011818083282409264,-0.010139537637047944,-0.013665825203107244,-0.011021100162186083,-0.00932736592667346,-0.010633487806039186,-0.010633487806039186
2007-06-25,-0.004978038213476368,-0.0049307398556609275,-0.0026231741491581266,-0.004259765023251676,-0.0028080062807426453,-0.0022082474071349638,-0.001985919914374311,-0.005031435793677845,-0.002473410468765278,-0.002473410468765278
2007-06-26,-0.010516851095426013,-0.0074638087009363,-0.0013605598160159797,-0.007895540899263595,-0.0018198310831551642,-0.008083511928424335,-0.001913429693049251,-0.008383957774257956,-0.0025841037723917035,-0.0025841037723917035
2007-06-27,0.013944321326081826,0.01087351664085506,0.008843901989314513,0.011317670467488829,0.008836256004209474,0.012380457279111613,0.009186507574330911,0.010535458488035833,0.00928948414730556,0.00928948414730556
2007-06-28,-0.0003170201670573121,-0.0004977107879377572,-0.0009868913428433934,0.0018984053981320542,-0.0011369561540177946,0.0009607220930998054,-0.0012500513570151118,-0.0005821321717235414,-0.0013081025611286425,-0.0013081025611286425
2007-06-29,0.00014745629941716675,0.001110717234100388,0.0006442815094301879,0.003151278219316314,0.0007870144874037157,0.007091175473968074,0.0009352657027194997,0.004294112057272367,0.0010807824311175889,0.0010807824311175889
2007-07-02,0.008812322915594507,0.009929777304903778,0.008179503715371681,0.012827110363827469,0.008263877160177359,0.014680592050344696,0.007983848665895311,0.011779155144631404,0.008280945926018378,0.008280945926018378
2007-07-03,0.0034257230351414304,0.0035331532723076116,0.00047028330711478293,0.002682952691023037,0.0005240946846409983,-0.00010564637487419521,0.0016946181438952253,0.002197276769417204,0.0012850784049831898,0.0012850784049831898
2007-07-05,-0.0012417409019356692,-0.0005878744559760946,-0.0009934561314000976,0.0008523738270367402,-0.001013402192336605,-0.0007192966849647388,-0.000790036908956806,-0.0006047960124086553,-0.0008593681774343918,-0.0008593681774343918
2007-07-06,0.005053180995644412,0.004998078455626698,0.0033746411306971296,0.0017908104598779793,0.0036526039841292325,-0.0006359914017849691,0.002754541970719224,0.004195361756711223,0.0036110688223444276,0.0036110688223444276
2007-07-09,0.0005940238101527995,0.0015351397842214096,-0.0005877602564110364,0.0034583861639208976,-0.0003337643641963758,0.0016292064129237553,0.00063083046764555,0.003034872121556814,0.0002003819464164852,0.0002003819464164852
2007-07-10,-0.014531769468001176,-0.013288152599724786,-0.00926569654910483,-0.01157881219479801,-0.009386404755652998,-0.011320563501861683,-0.010540366017881398,-0.01248811982127916,-0.010270463087774288,-0.010270463087774288
2007-07-11,0.006873846954497195,0.005061694041417267,0.003931342056700887,0.004756891378494727,0.004071501348022596,0.0040005681324260895,0.004833851616649169,0.005876181724341074,0.004482235214371453,0.004482235214371453
2007-07-12,0.015475659676039925,0.015481913432995787,0.012277188651886917,0.017482624295457105,0.011984271507696962,0.016731893182664204,0.01327473973383269,0.016643047822889855,0.012777652057523813,0.012777652057523813
2007-07-13,0.00278409994506565,0.0062004923715725125,0.0048399553925494365,0.008972353549872024,0.0051585138758758215,0.01313711364905988,0.00486349561438224,0.009032830051564718,0.005147320407704294,0.005147320407704294
2007-07-16,-0.0003189441890375312,-0.003962072958699678,-0.003652258299838473,-0.002423284537861347,-0.0038085067413330463,-0.010329394163167563,-0.0020555586455850167,-0.004633810841635439,-0.003524998758196967,-0.003524998758196967
2007-07-17,-0.0007077536678602846,8.223634120770355e-05,-0.003956997109852225,0.0036449857769069592,-0.0039018790461512157,0.004310476091983535,-0.001667102416160684,0.0034269406496901206,-0.0026996754717317404,-0.0026996754717317404
2007-07-18,-0.002002470138215309,0.0006343951833924304,0.000637819758142963,-0.001726753385563395,0.0005733728223231917,0.004575271859748197,-0.0005822239929820001,0.0037676330568008455,0.0007554192118864717,0.0007554192118864717
2007-07-19,0.003685653597798184,0.004400880638934521,0.002188643132999727,0.008542249611428031,0.0022944120425059306,0.009416691307555186,0.0033098094672276033,0.008103531654205557,0.0029886204961117727,0.0029886204961117727
2007-07-20,-0.010367999421284073,-0.010121396656292653,-0.007638911409267406,-0.0063997240383043465,-0.007630301536424943,-0.010649450490719404,-0.0088678021021592,-0.011280127300746328,-0.008885168678214234,-0.008885168678214234
